Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Type,Age_Group,Gender,City,State,Region,Sales_Executive,Product_ID,Category,Sub Category,Product_Name,Unit_Price,Quantity,Discount Percentage,Sales,Cost,Profit,Payment_Mode,Delivery_Days,Customer Rating,Returned
ORD107199,23-Sep-24,24-Sep-24,C1007,Customer 8,New,46-60,Female,Ahmedabad,Gujarat,West,Executive 10,P1103,Fashion,Jeans,Jeans Model 7,30457,10,25,228427.5,284774.64,"($56,347.14)",Cash,7,2,Yes
ORD107301,27-Mar-25,29-Mar-25,C1037,Customer 38,Returning,18-25,Female,Mysuru,Karnataka,South,Executive 8,P1100,Fashion,Jeans,Jeans Model 4,19079,6,25,85855.5,57743.63,"$28,111.87",Credit Card,12,2,Yes
ORD107467,27-Nov-24,28-Nov-24,C1033,Customer 34,Returning,26-35,Female,Jaipur,Rajasthan,North,Executive 3,P1099,Fashion,Jeans,Jeans Model 3,33355,8,15,226814,138155.7,"$88,658.3",Credit Card,2,2,Yes
ORD107469,19-Dec-24,20-Dec-24,C1035,Customer 36,Returning,26-35,Female,Gurugram,Haryana,North,Executive 20,P1100,Fashion,Jeans,Jeans Model 4,40549,5,5,192607.75,108768.78,"$83,838.97",Credit Card,10,2,Yes
ORD107658,18-Feb-25,27-Feb-25,C1008,Customer 9,New,26-35,Male,Panaji,Goa,West,Executive 5,P1097,Fashion,Jeans,Jeans Model 1,13254,2,50,13254,18266.94,"($5,012.94)",Net Banking,4,2,Yes
ORD107674,08-Sep-24,15-Sep-24,C1040,Customer 41,New,18-25,Female,Jaipur,Rajasthan,North,Executive 3,P1099,Fashion,Jeans,Jeans Model 3,28757,8,25,172542,184484.89,"($11,942.89)",Credit Card,7,2,Yes
ORD107738,31-May-25,02-Jun-25,C1032,Customer 33,Returning,26-35,Male,Ahmedabad,Gujarat,West,Executive 17,P1103,Fashion,Jeans,Jeans Model 7,2522,4,35,6557.2,7803.49,"($1,246.29)",Cash,5,2,No
ORD107957,05-Jul-24,07-Jul-24,C1016,Customer 17,Returning,36-45,Female,Lucknow,Uttar Pradesh,North,Executive 12,P1099,Fashion,Jeans,Jeans Model 3,2657,4,35,6908.2,6863.59,$44.61,UPI,5,2,Yes
ORD108128,24-Apr-25,29-Apr-25,C1029,Customer 30,Returning,26-35,Male,Patna,Bihar,East,Executive 19,P1104,Fashion,Jeans,Jeans Model 8,29518,7,30,144638.2,147695.98,"($3,057.78)",Net Banking,4,2,No
ORD108206,24-Oct-24,03-Nov-24,C1012,Customer 13,New,18-25,Male,Mysuru,Karnataka,South,Executive 12,P1101,Fashion,Jeans,Jeans Model 5,41833,9,30,263547.9,214301.83,"$49,246.07",UPI,6,2,No
ORD108304,26-Sep-25,05-Oct-25,C1007,Customer 8,Returning,18-25,Female,Ranchi,Jharkhand,East,Executive 14,P1102,Fashion,Jeans,Jeans Model 6,45314,9,10,367043.4,260170.79,"$1,06,872.61",Cash,1,2,Yes
ORD108351,10-Feb-25,18-Feb-25,C1007,Customer 8,Returning,18-25,Male,Panaji,Goa,West,Executive 13,P1102,Fashion,Jeans,Jeans Model 6,49195,7,30,241055.5,271411.6,"($30,356.1)",Net Banking,9,2,Yes
ORD108484,29-Oct-25,06-Nov-25,C1015,Customer 16,Returning,46-60,Male,Ranchi,Jharkhand,East,Executive 20,P1099,Fashion,Jeans,Jeans Model 3,43989,7,35,200149.95,238057.86,"($37,907.91)",UPI,11,2,No
ORD108500,29-Mar-25,31-Mar-25,C1024,Customer 25,Returning,18-25,Male,Panaji,Goa,West,Executive 8,P1101,Fashion,Jeans,Jeans Model 5,41743,9,10,338118.3,202362.58,"$1,35,755.72",Cash,4,2,No
ORD108544,26-Apr-25,01-May-25,C1025,Customer 26,New,18-25,Female,Raipur,Chhattisgarh,West,Executive 4,P1103,Fashion,Jeans,Jeans Model 7,25336,5,10,114012,119983.92,"($5,971.92)",Cash,4,2,Yes
ORD108606,11-Feb-25,13-Feb-25,C1048,Customer 49,Returning,18-25,Female,Panaji,Goa,West,Executive 3,P1098,Fashion,Jeans,Jeans Model 2,44516,7,20,249289.6,168112.37,"$81,177.23",Credit Card,8,2,Yes
ORD108905,09-Jan-25,14-Jan-25,C1045,Customer 46,Returning,46-60,Female,Pune,Maharashtra,West,Executive 12,P1101,Fashion,Jeans,Jeans Model 5,27553,10,30,192871,148929.37,"$43,941.63",UPI,8,2,Yes
ORD109006,23-May-25,01-Jun-25,C1015,Customer 16,New,36-45,Female,Panaji,Goa,West,Executive 8,P1099,Fashion,Jeans,Jeans Model 3,23580,5,25,88425,100621.23,"($12,196.23)",UPI,3,2,No
ORD109275,19-Jun-25,26-Jun-25,C1030,Customer 31,Returning,26-35,Female,Jaipur,Rajasthan,North,Executive 10,P1098,Fashion,Jeans,Jeans Model 2,47151,1,10,42435.9,27930,"$14,505.9",Cash,4,2,Yes
ORD109441,25-Nov-24,02-Dec-24,C1029,Customer 30,Returning,36-45,Male,Patna,Bihar,East,Executive 15,P1104,Fashion,Jeans,Jeans Model 8,28362,4,30,79413.6,87523.67,"($8,110.07)",UPI,11,2,Yes
ORD109442,08-Oct-24,14-Oct-24,C1038,Customer 39,New,18-25,Male,New Delhi,Delhi,North,Executive 18,P1097,Fashion,Jeans,Jeans Model 1,47659,2,25,71488.5,48900.94,"$22,587.56",UPI,6,2,No
ORD109510,16-Jun-24,17-Jun-24,C1019,Customer 20,Returning,46-60,Male,Guwahati,Assam,East,Executive 1,P1104,Fashion,Jeans,Jeans Model 8,32365,10,0,323650,197054.22,"$1,26,595.78",Cash,12,2,No
ORD109611,11-May-24,13-May-24,C1028,Customer 29,Returning,26-35,Male,Ranchi,Jharkhand,East,Executive 11,P1099,Fashion,Jeans,Jeans Model 3,43027,7,20,240951.2,247149.14,"($6,197.94)",Net Banking,4,2,No
ORD109649,10-Mar-25,15-Mar-25,C1031,Customer 32,Returning,46-60,Female,Jaipur,Rajasthan,North,Executive 2,P1101,Fashion,Jeans,Jeans Model 5,35047,2,5,66589.3,44952,"$21,637.3",Credit Card,4,2,Yes
ORD109816,12-Sep-24,16-Sep-24,C1011,Customer 12,Returning,36-45,Female,Ahmedabad,Gujarat,West,Executive 19,P1099,Fashion,Jeans,Jeans Model 3,28341,5,35,92108.25,102442.91,"($10,334.66)",Cash,9,2,Yes
ORD109938,16-Dec-24,17-Dec-24,C1001,Customer 2,New,36-45,Female,Ranchi,Jharkhand,East,Executive 2,P1101,Fashion,Jeans,Jeans Model 5,13242,2,25,19863,16082.86,"$3,780.14",Net Banking,1,2,Yes
ORD100134,29-Feb-24,09-Mar-24,C1026,Customer 27,Returning,26-35,Female,Jaipur,Rajasthan,North,Executive 7,P1085,Fashion,Shirt,Shirt Model 5,42482,2,35,55226.6,74871.13,"($19,644.53)",UPI,9,2,Yes
ORD100150,26-Mar-25,01-Apr-25,C1027,Customer 28,New,36-45,Female,Visakhapatnam,Andhra Pradesh,South,Executive 16,P1081,Fashion,Shirt,Shirt Model 1,11741,7,25,61640.25,51872.46,"$9,767.79",Net Banking,10,2,No
ORD100160,09-Mar-25,12-Mar-25,C1031,Customer 32,New,26-35,Female,Lucknow,Uttar Pradesh,North,Executive 6,P1081,Fashion,Shirt,Shirt Model 1,29656,10,0,296560,263785.67,"$32,774.33",UPI,8,2,Yes
ORD100213,21-Aug-25,23-Aug-25,C1000,Customer 1,Returning,36-45,Female,Surat,Gujarat,West,Executive 3,P1087,Fashion,Shirt,Shirt Model 7,18219,6,20,87451.2,67503.16,"$19,948.04",Cash,4,2,Yes
ORD100477,25-Dec-25,02-Jan-26,C1017,Customer 18,New,36-45,Female,Kolkata,West Bengal,East,Executive 20,P1085,Fashion,Shirt,Shirt Model 5,1140,3,0,3420,2646.92,$773.08,UPI,1,2,No
ORD100487,09-Apr-25,16-Apr-25,C1029,Customer 30,Returning,18-25,Female,Mumbai,Maharashtra,West,Executive 17,P1085,Fashion,Shirt,Shirt Model 5,38622,4,5,146763.6,84382.94,"$62,380.66",UPI,10,2,Yes
ORD100520,11-Oct-24,17-Oct-24,C1041,Customer 42,New,46-60,Female,Pune,Maharashtra,West,Executive 11,P1088,Fashion,Shirt,Shirt Model 8,15976,4,40,38342.4,33506.99,"$4,835.41",Credit Card,11,2,No
ORD100533,14-Jan-25,20-Jan-25,C1020,Customer 21,New,36-45,Female,Gurugram,Haryana,North,Executive 12,P1085,Fashion,Shirt,Shirt Model 5,6665,1,35,4332.25,5943.47,"($1,611.22)",Net Banking,12,2,Yes
ORD100687,09-Apr-24,13-Apr-24,C1019,Customer 20,Returning,36-45,Male,Raipur,Chhattisgarh,West,Executive 10,P1083,Fashion,Shirt,Shirt Model 3,25270,6,10,136458,140867.28,"($4,409.28)",UPI,12,2,No
ORD100940,05-Aug-24,08-Aug-24,C1012,Customer 13,Returning,18-25,Male,Guwahati,Assam,East,Executive 13,P1083,Fashion,Shirt,Shirt Model 3,42208,6,15,215260.8,229186.08,"($13,925.28)",UPI,8,2,Yes
ORD101028,15-Mar-24,19-Mar-24,C1008,Customer 9,New,36-45,Female,Chennai,Tamil Nadu,South,Executive 1,P1083,Fashion,Shirt,Shirt Model 3,22377,8,0,179016,131541.69,"$47,474.31",Net Banking,9,2,Yes
ORD101177,12-Nov-24,14-Nov-24,C1026,Customer 27,New,46-60,Female,Bhubaneswar,Odisha,East,Executive 9,P1085,Fashion,Shirt,Shirt Model 5,2264,1,30,1584.8,1380.86,$203.94,Cash,12,2,No
ORD101387,21-Oct-25,27-Oct-25,C1042,Customer 43,Returning,36-45,Male,New Delhi,Delhi,North,Executive 1,P1085,Fashion,Shirt,Shirt Model 5,40803,3,0,122409,89770.55,"$32,638.45",Credit Card,6,2,Yes
ORD101401,23-Jul-24,26-Jul-24,C1024,Customer 25,Returning,18-25,Male,Kochi,Kerala,South,Executive 18,P1087,Fashion,Shirt,Shirt Model 7,36857,1,25,27642.75,21132.12,"$6,510.63",Net Banking,4,2,Yes
ORD101413,28-Nov-25,29-Nov-25,C1004,Customer 5,Returning,26-35,Male,Bhubaneswar,Odisha,East,Executive 4,P1081,Fashion,Shirt,Shirt Model 1,27837,1,25,20877.75,20514.52,$363.23,UPI,6,2,Yes
ORD101547,08-Dec-25,17-Dec-25,C1038,Customer 39,Returning,46-60,Male,Kolkata,West Bengal,East,Executive 1,P1086,Fashion,Shirt,Shirt Model 6,42050,5,50,105125,191918.2,"($86,793.2)",Net Banking,10,2,Yes
ORD101659,31-Dec-24,09-Jan-25,C1009,Customer 10,New,36-45,Female,Kochi,Kerala,South,Executive 17,P1086,Fashion,Shirt,Shirt Model 6,43006,7,25,225781.5,183846.59,"$41,934.91",Credit Card,4,2,No
ORD102106,07-Aug-25,16-Aug-25,C1004,Customer 5,New,46-60,Female,Surat,Gujarat,West,Executive 7,P1087,Fashion,Shirt,Shirt Model 7,8846,2,20,14153.6,13880.84,$272.76,UPI,12,2,Yes
ORD102365,29-Jul-24,05-Aug-24,C1034,Customer 35,New,18-25,Male,Lucknow,Uttar Pradesh,North,Executive 16,P1081,Fashion,Shirt,Shirt Model 1,28235,10,20,225880,254307.9,"($28,427.9)",UPI,8,2,Yes
ORD102384,29-Jul-25,05-Aug-25,C1034,Customer 35,Returning,36-45,Female,Chennai,Tamil Nadu,South,Executive 7,P1088,Fashion,Shirt,Shirt Model 8,44247,10,50,221235,387965.21,"($1,66,730.21)",Net Banking,11,2,No
ORD102391,30-Dec-25,31-Dec-25,C1021,Customer 22,New,18-25,Male,Kochi,Kerala,South,Executive 8,P1088,Fashion,Shirt,Shirt Model 8,42146,9,30,265519.8,327978.19,"($62,458.39)",UPI,11,2,Yes
ORD102548,14-Jan-25,21-Jan-25,C1040,Customer 41,New,46-60,Female,Bhopal,Madhya Pradesh,West,Executive 12,P1087,Fashion,Shirt,Shirt Model 7,48109,6,35,187625.1,195034.65,"($7,409.55)",Net Banking,4,2,No
ORD102847,10-Aug-25,12-Aug-25,C1002,Customer 3,Returning,46-60,Male,Jaipur,Rajasthan,North,Executive 8,P1088,Fashion,Shirt,Shirt Model 8,38879,2,5,73870.1,68451.08,"$5,419.02",Credit Card,1,2,No
ORD103024,17-Oct-24,20-Oct-24,C1024,Customer 25,New,26-35,Male,Jaipur,Rajasthan,North,Executive 14,P1088,Fashion,Shirt,Shirt Model 8,4439,10,0,44390,26333.45,"$18,056.55",Cash,9,2,Yes
ORD103062,21-May-25,29-May-25,C1043,Customer 44,Returning,26-35,Female,Bengaluru,Karnataka,South,Executive 2,P1088,Fashion,Shirt,Shirt Model 8,48521,8,50,194084,223877.83,"($29,793.83)",UPI,8,2,Yes
ORD103096,25-Mar-25,27-Mar-25,C1001,Customer 2,New,26-35,Female,Visakhapatnam,Andhra Pradesh,South,Executive 7,P1082,Fashion,Shirt,Shirt Model 2,4932,9,35,28852.2,29202.38,($350.18),UPI,6,2,Yes
ORD103106,04-May-24,11-May-24,C1028,Customer 29,New,18-25,Male,Guwahati,Assam,East,Executive 5,P1084,Fashion,Shirt,Shirt Model 4,16692,5,50,41730,56395.07,"($14,665.07)",Cash,1,2,No
ORD103115,30-Jul-25,04-Aug-25,C1022,Customer 23,New,26-35,Male,New Delhi,Delhi,North,Executive 10,P1086,Fashion,Shirt,Shirt Model 6,47498,4,15,161493.2,124843.56,"$36,649.64",Net Banking,9,2,Yes
ORD103185,15-Aug-25,25-Aug-25,C1037,Customer 38,Returning,46-60,Male,Bhopal,Madhya Pradesh,West,Executive 1,P1084,Fashion,Shirt,Shirt Model 4,4346,5,50,10865,11145.68,($280.68),Net Banking,12,2,No
ORD103346,09-Apr-24,10-Apr-24,C1048,Customer 49,Returning,26-35,Male,Kolkata,West Bengal,East,Executive 5,P1084,Fashion,Shirt,Shirt Model 4,47517,9,15,363505.05,256780.61,"$1,06,724.44",Net Banking,3,2,Yes
ORD103451,09-Jan-25,19-Jan-25,C1022,Customer 23,New,18-25,Male,Chennai,Tamil Nadu,South,Executive 12,P1086,Fashion,Shirt,Shirt Model 6,12479,1,5,11855.05,7148.07,"$4,706.98",Credit Card,5,2,No
ORD103474,01-Jun-24,04-Jun-24,C1010,Customer 11,New,26-35,Male,Gurugram,Haryana,North,Executive 7,P1082,Fashion,Shirt,Shirt Model 2,35261,4,10,126939.6,116023.06,"$10,916.54",Credit Card,4,2,No
ORD103566,16-Jul-24,20-Jul-24,C1033,Customer 34,Returning,46-60,Male,Jaipur,Rajasthan,North,Executive 1,P1087,Fashion,Shirt,Shirt Model 7,34693,8,35,180403.6,229730.04,"($49,326.44)",Credit Card,3,2,Yes
ORD103610,08-Aug-24,16-Aug-24,C1047,Customer 48,Returning,18-25,Male,New Delhi,Delhi,North,Executive 7,P1082,Fashion,Shirt,Shirt Model 2,35667,3,15,90950.85,69420.93,"$21,529.92",UPI,7,2,No
ORD103873,14-Oct-25,24-Oct-25,C1020,Customer 21,New,36-45,Male,New Delhi,Delhi,North,Executive 9,P1084,Fashion,Shirt,Shirt Model 4,3689,9,50,16600.5,22914.68,"($6,314.18)",Net Banking,2,2,No
ORD103992,30-May-25,04-Jun-25,C1028,Customer 29,New,18-25,Male,Bhubaneswar,Odisha,East,Executive 7,P1088,Fashion,Shirt,Shirt Model 8,1977,4,20,6326.4,7404.41,"($1,078.01)",UPI,7,2,No
ORD104069,21-Apr-25,28-Apr-25,C1001,Customer 2,Returning,18-25,Female,Chennai,Tamil Nadu,South,Executive 12,P1088,Fashion,Shirt,Shirt Model 8,45248,1,35,29411.2,29632.47,($221.27),Cash,10,2,Yes
ORD104220,12-Apr-24,15-Apr-24,C1014,Customer 15,New,46-60,Female,Gurugram,Haryana,North,Executive 10,P1081,Fashion,Shirt,Shirt Model 1,16434,8,35,85456.8,67868.87,"$17,587.93",Net Banking,5,2,Yes
ORD104383,09-Apr-25,14-Apr-25,C1005,Customer 6,Returning,18-25,Male,Gurugram,Haryana,North,Executive 1,P1084,Fashion,Shirt,Shirt Model 4,16287,6,10,87949.8,91935.17,"($3,985.37)",Credit Card,3,2,No
ORD104510,27-Apr-24,07-May-24,C1046,Customer 47,New,36-45,Female,Indore,Madhya Pradesh,West,Executive 14,P1083,Fashion,Shirt,Shirt Model 3,19831,8,40,95188.8,132357.69,"($37,168.89)",Credit Card,10,2,No
ORD104514,29-Sep-25,08-Oct-25,C1037,Customer 38,Returning,46-60,Female,Surat,Gujarat,West,Executive 5,P1082,Fashion,Shirt,Shirt Model 2,47133,9,0,424197,307009.97,"$1,17,187.03",Cash,3,2,Yes
ORD104523,14-Nov-24,16-Nov-24,C1022,Customer 23,Returning,36-45,Female,Lucknow,Uttar Pradesh,North,Executive 16,P1086,Fashion,Shirt,Shirt Model 6,39422,9,10,319318.2,224178.1,"$95,140.1",UPI,4,2,Yes
ORD104784,11-Apr-25,20-Apr-25,C1035,Customer 36,Returning,36-45,Male,Hyderabad,Telangana,South,Executive 1,P1081,Fashion,Shirt,Shirt Model 1,32149,1,10,28934.1,23061,"$5,873.1",UPI,11,2,Yes
ORD104834,04-Jun-25,14-Jun-25,C1017,Customer 18,Returning,26-35,Male,Kochi,Kerala,South,Executive 4,P1083,Fashion,Shirt,Shirt Model 3,43661,3,5,124433.85,100177.17,"$24,256.68",Credit Card,7,2,Yes
ORD104920,04-Jan-24,13-Jan-24,C1048,Customer 49,Returning,18-25,Male,Bhubaneswar,Odisha,East,Executive 8,P1086,Fashion,Shirt,Shirt Model 6,39958,2,30,55941.2,60231.67,"($4,290.47)",UPI,9,2,No
ORD104965,29-Jan-24,04-Feb-24,C1006,Customer 7,New,18-25,Male,Guwahati,Assam,East,Executive 8,P1083,Fashion,Shirt,Shirt Model 3,13044,6,20,62611.2,63161.59,($550.39),Credit Card,12,2,No
ORD105128,24-Jan-25,25-Jan-25,C1019,Customer 20,Returning,26-35,Male,Guwahati,Assam,East,Executive 20,P1088,Fashion,Shirt,Shirt Model 8,2595,2,20,4152,2920.72,"$1,231.28",Cash,6,2,No
ORD105476,01-Dec-25,02-Dec-25,C1032,Customer 33,Returning,46-60,Male,Ranchi,Jharkhand,East,Executive 10,P1087,Fashion,Shirt,Shirt Model 7,26799,4,20,85756.8,76217.64,"$9,539.16",Credit Card,8,2,Yes
ORD105516,07-Jan-24,17-Jan-24,C1010,Customer 11,Returning,18-25,Male,Chennai,Tamil Nadu,South,Executive 18,P1082,Fashion,Shirt,Shirt Model 2,36808,9,25,248454,198259.74,"$50,194.26",Credit Card,10,2,No
ORD105976,20-Jun-24,28-Jun-24,C1030,Customer 31,Returning,46-60,Male,Lucknow,Uttar Pradesh,North,Executive 13,P1087,Fashion,Shirt,Shirt Model 7,16457,10,15,139884.5,101712.59,"$38,171.91",Net Banking,1,2,Yes
ORD106132,19-Aug-25,24-Aug-25,C1044,Customer 45,Returning,18-25,Female,Noida,Uttar Pradesh,North,Executive 8,P1087,Fashion,Shirt,Shirt Model 7,46332,5,5,220077,149758.84,"$70,318.16",UPI,6,2,No
ORD106223,31-Jan-24,03-Feb-24,C1009,Customer 10,Returning,26-35,Male,Surat,Gujarat,West,Executive 19,P1088,Fashion,Shirt,Shirt Model 8,9694,4,25,29082,32168.69,"($3,086.69)",Credit Card,10,2,Yes
ORD106225,23-Oct-25,26-Oct-25,C1030,Customer 31,New,26-35,Male,Raipur,Chhattisgarh,West,Executive 11,P1088,Fashion,Shirt,Shirt Model 8,29823,5,30,104380.5,87775.22,"$16,605.28",UPI,5,2,Yes
ORD106413,18-Jun-25,22-Jun-25,C1017,Customer 18,New,18-25,Male,Patna,Bihar,East,Executive 6,P1086,Fashion,Shirt,Shirt Model 6,45308,9,20,326217.6,330948.23,"($4,730.63)",Cash,12,2,Yes
ORD106528,24-Nov-25,01-Dec-25,C1039,Customer 40,Returning,46-60,Female,Noida,Uttar Pradesh,North,Executive 14,P1083,Fashion,Shirt,Shirt Model 3,44254,9,50,199143,300306.57,"($1,01,163.57)",UPI,4,2,No
ORD106663,19-May-24,25-May-24,C1005,Customer 6,New,18-25,Male,New Delhi,Delhi,North,Executive 1,P1081,Fashion,Shirt,Shirt Model 1,43046,2,30,60264.4,78087.39,"($17,822.99)",Cash,4,2,No
ORD106849,26-Jun-24,06-Jul-24,C1047,Customer 48,Returning,18-25,Male,Panaji,Goa,West,Executive 1,P1084,Fashion,Shirt,Shirt Model 4,49732,6,25,223794,184651.07,"$39,142.93",Credit Card,4,2,No
ORD106892,27-Nov-25,02-Dec-25,C1009,Customer 10,New,36-45,Male,Guwahati,Assam,East,Executive 17,P1081,Fashion,Shirt,Shirt Model 1,11757,7,15,69954.15,58315.73,"$11,638.42",UPI,3,2,No
ORD107190,06-Sep-25,11-Sep-25,C1010,Customer 11,Returning,46-60,Female,Gurugram,Haryana,North,Executive 16,P1087,Fashion,Shirt,Shirt Model 7,19208,1,30,13445.6,14109.69,($664.09),Cash,7,2,No
ORD107543,04-Dec-25,11-Dec-25,C1010,Customer 11,Returning,46-60,Male,Kolkata,West Bengal,East,Executive 14,P1083,Fashion,Shirt,Shirt Model 3,37490,3,15,95599.5,92394.03,"$3,205.47",UPI,9,2,Yes
ORD107913,03-Aug-24,04-Aug-24,C1047,Customer 48,New,18-25,Female,Visakhapatnam,Andhra Pradesh,South,Executive 9,P1088,Fashion,Shirt,Shirt Model 8,44784,3,10,120916.8,113546.75,"$7,370.05",UPI,5,2,No
ORD108052,09-Jun-24,19-Jun-24,C1005,Customer 6,New,46-60,Male,Bhubaneswar,Odisha,East,Executive 7,P1086,Fashion,Shirt,Shirt Model 6,11687,8,30,65447.2,66542.77,"($1,095.57)",Cash,2,2,Yes
ORD108184,07-Sep-25,09-Sep-25,C1012,Customer 13,New,18-25,Male,Kochi,Kerala,South,Executive 6,P1086,Fashion,Shirt,Shirt Model 6,9510,2,50,9510,10115.18,($605.18),Net Banking,5,2,Yes
ORD108375,01-Oct-25,09-Oct-25,C1018,Customer 19,Returning,36-45,Female,Patna,Bihar,East,Executive 12,P1086,Fashion,Shirt,Shirt Model 6,45497,9,5,388999.35,265308.12,"$1,23,691.23",Net Banking,2,2,Yes
ORD108384,01-Aug-24,10-Aug-24,C1018,Customer 19,New,46-60,Male,Chennai,Tamil Nadu,South,Executive 8,P1085,Fashion,Shirt,Shirt Model 5,37674,7,5,250532.1,242590.72,"$7,941.38",UPI,6,2,No
ORD108444,14-May-24,23-May-24,C1029,Customer 30,Returning,36-45,Male,Pune,Maharashtra,West,Executive 5,P1085,Fashion,Shirt,Shirt Model 5,8631,7,0,60417,42934.38,"$17,482.62",Credit Card,7,2,Yes
ORD108481,02-Jun-25,06-Jun-25,C1019,Customer 20,New,18-25,Male,Kolkata,West Bengal,East,Executive 16,P1081,Fashion,Shirt,Shirt Model 1,7020,9,35,41067,49904.6,"($8,837.6)",Credit Card,3,2,Yes
ORD108732,15-May-25,18-May-25,C1013,Customer 14,Returning,26-35,Female,Guwahati,Assam,East,Executive 20,P1082,Fashion,Shirt,Shirt Model 2,32700,1,10,29430,23936.54,"$5,493.46",Net Banking,3,2,No
ORD108820,28-Nov-25,29-Nov-25,C1012,Customer 13,Returning,18-25,Male,Gurugram,Haryana,North,Executive 2,P1083,Fashion,Shirt,Shirt Model 3,36324,3,25,81729,101261.75,"($19,532.75)",Net Banking,12,2,Yes
ORD109302,02-Mar-25,12-Mar-25,C1008,Customer 9,Returning,36-45,Female,Mumbai,Maharashtra,West,Executive 19,P1084,Fashion,Shirt,Shirt Model 4,33715,9,35,197232.75,231304.09,"($34,071.34)",Net Banking,3,2,No
ORD109383,07-Apr-25,08-Apr-25,C1029,Customer 30,New,18-25,Female,Mumbai,Maharashtra,West,Executive 20,P1087,Fashion,Shirt,Shirt Model 7,16670,1,20,13336,9193.29,"$4,142.71",Cash,5,2,No
ORD109483,25-May-25,26-May-25,C1026,Customer 27,Returning,46-60,Male,Ranchi,Jharkhand,East,Executive 4,P1083,Fashion,Shirt,Shirt Model 3,39678,1,40,23806.8,20382.53,"$3,424.27",UPI,2,2,Yes
ORD109536,22-Jul-24,27-Jul-24,C1000,Customer 1,New,36-45,Male,Chennai,Tamil Nadu,South,Executive 16,P1087,Fashion,Shirt,Shirt Model 7,14891,3,15,37972.05,40418.99,"($2,446.94)",Cash,5,2,No
ORD109675,30-Apr-25,05-May-25,C1028,Customer 29,Returning,36-45,Male,Bhubaneswar,Odisha,East,Executive 2,P1083,Fashion,Shirt,Shirt Model 3,17301,6,25,77854.5,95782.81,"($17,928.31)",Cash,10,2,Yes
ORD109759,07-Apr-24,11-Apr-24,C1036,Customer 37,Returning,46-60,Male,Nagpur,Maharashtra,West,Executive 3,P1086,Fashion,Shirt,Shirt Model 6,19070,9,30,120141,114422.75,"$5,718.25",Net Banking,10,2,No
ORD109791,19-Sep-25,27-Sep-25,C1019,Customer 20,New,26-35,Female,Raipur,Chhattisgarh,West,Executive 8,P1081,Fashion,Shirt,Shirt Model 1,8394,7,30,41130.6,53539.89,"($12,409.29)",Net Banking,7,2,No
ORD109812,06-Nov-25,15-Nov-25,C1017,Customer 18,Returning,36-45,Male,Gurugram,Haryana,North,Executive 5,P1082,Fashion,Shirt,Shirt Model 2,10548,2,35,13712.4,16367.04,"($2,654.64)",Net Banking,10,2,No
ORD100080,14-Aug-24,20-Aug-24,C1049,Customer 50,New,18-25,Male,Panaji,Goa,West,Executive 12,P1090,Fashion,Shoes,Shoes Model 2,47769,3,15,121810.95,78283.17,"$43,527.78",Cash,4,2,Yes
ORD100194,27-Nov-24,28-Nov-24,C1001,Customer 2,New,26-35,Male,Panaji,Goa,West,Executive 3,P1096,Fashion,Shoes,Shoes Model 8,46272,7,50,161952,176678.13,"($14,726.13)",Cash,6,2,Yes
ORD100489,20-Aug-25,29-Aug-25,C1049,Customer 50,New,26-35,Female,Noida,Uttar Pradesh,North,Executive 10,P1095,Fashion,Shoes,Shoes Model 7,629,9,50,2830.5,4505.9,"($1,675.4)",Credit Card,1,2,Yes
ORD100722,06-Oct-24,10-Oct-24,C1011,Customer 12,Returning,36-45,Female,Indore,Madhya Pradesh,West,Executive 16,P1091,Fashion,Shoes,Shoes Model 3,38025,6,25,171112.5,193372.35,"($22,259.85)",Net Banking,11,2,Yes
ORD100742,16-Feb-25,17-Feb-25,C1042,Customer 43,New,46-60,Female,Chennai,Tamil Nadu,South,Executive 17,P1095,Fashion,Shoes,Shoes Model 7,20025,5,25,75093.75,70405.36,"$4,688.39",Net Banking,1,2,Yes
ORD100779,11-May-24,20-May-24,C1009,Customer 10,New,46-60,Male,Bengaluru,Karnataka,South,Executive 10,P1096,Fashion,Shoes,Shoes Model 8,40572,7,10,255603.6,195581.52,"$60,022.08",Credit Card,9,2,Yes
ORD101149,27-Jul-25,02-Aug-25,C1015,Customer 16,New,36-45,Female,Hyderabad,Telangana,South,Executive 2,P1094,Fashion,Shoes,Shoes Model 6,34940,4,15,118796,85321.41,"$33,474.59",Credit Card,1,2,Yes
ORD101233,31-Jan-24,05-Feb-24,C1031,Customer 32,Returning,46-60,Female,Noida,Uttar Pradesh,North,Executive 11,P1096,Fashion,Shoes,Shoes Model 8,39243,4,50,78486,109359.73,"($30,873.73)",Credit Card,2,2,Yes
ORD101748,22-Jan-24,25-Jan-24,C1043,Customer 44,New,18-25,Male,Guwahati,Assam,East,Executive 10,P1094,Fashion,Shoes,Shoes Model 6,17898,2,30,25057.2,22334.63,"$2,722.57",Net Banking,10,2,Yes
ORD101774,16-Nov-24,17-Nov-24,C1018,Customer 19,New,18-25,Female,Visakhapatnam,Andhra Pradesh,South,Executive 17,P1092,Fashion,Shoes,Shoes Model 4,43854,7,50,153489,215015.58,"($61,526.58)",UPI,5,2,Yes
